,country,cases,deaths,recovered,active,population,lat,long
3118,USA,0,,,0,8414.0,38.388138500000004,-79.99128950000001
3119,USA,0,,,0,33839.0,39.4580755,-79.688159
3120,USA,0,,,0,74254.0,37.7482235,-81.222831
3121,USA,0,,,0,28823.0,38.75338,-79.8148125
3122,USA,0,,,0,9721.0,39.198952,-81.0700025
3123,USA,0,,,0,13932.0,38.7317375,-81.3151705
3124,USA,0,,,0,12760.0,37.648608,-80.877538
3125,USA,0,,,0,16862.0,39.3453575,-80.04857
3126,USA,0,,,0,8746.0,39.450612,-80.8700505
3127,USA,0,,,0,24415.0,38.898544,-80.2269845
3128,USA,0,,,0,39944.0,38.1321145,-82.4227085
3129,USA,0,,,0,8285.0,38.482507,-80.431111
3130,USA,0,,,0,15270.0,39.575261499999996,-80.669515
3131,USA,0,,,0,5830.0,39.040602500000006,-81.371951
3132,USA,0,,,0,84203.0,39.2182765,-81.4978655
3133,USA,0,,,0,20786.0,37.606038500000004,-81.53903000000001
3134,USA,12,,,12,1792147.0,38.92806805,-80.18294072
3135,USA,0,,,0,38601.0,41.715061,-105.797347
3136,USA,0,,,0,11881.0,44.5836155,-107.88315700000001
3137,USA,1,,,1,46140.0,44.247955,-105.54976
3138,USA,1,,,1,14971.0,41.7167395,-106.99914299999999
3139,USA,0,,,0,13640.0,42.8942495,-105.4853365
3140,USA,0,,,0,7450.0,44.588306,-104.570319
3141,USA,9,,,9,39531.0,43.134889,-108.77753100000001
3142,USA,0,,,0,13376.0,42.08802,-104.3540895
3143,USA,0,,,0,4555.0,43.7696855,-108.454027
3144,USA,0,,,0,8460.0,44.0277255,-106.689049
3145,USA,5,,,5,98976.0,41.3273515,-104.66629549999999
3146,USA,0,,,0,19434.0,42.4467125,-110.5467585
3147,USA,1,,,1,79115.0,42.965925,-106.80709750000001
3148,USA,0,,,0,2388.0,43.0561335,-104.476262
3149,USA,1,,,1,29324.0,44.4095985,-109.803725
3150,USA,0,,,0,8566.0,42.1312375,-104.9699245
3151,USA,4,,,4,30233.0,44.7791285,-106.9607095
3152,USA,0,,,0,9813.0,42.8640505,-109.83363899999999
3153,USA,0,,,0,43051.0,41.634037,-108.77911499999999
3154,USA,2,,,2,23081.0,43.950812,-110.553385
3155,USA,0,,,0,20299.0,41.2872955,-110.5473615
3156,USA,0,,,0,7885.0,43.8343705,-107.83074599999999
3157,USA,0,,,0,6967.0,43.840033500000004,-104.567947
3158,USA,24,,,24,578759.0,42.99996747,-107.55199590000001
